id	effectiveTime	active	moduleId	refsetId	referencedComponentId	sourceEffectiveTime	targetEffectiveTime
BF5660BD-B82F-4557-89BC-8F469415F667	20220817	1	999000011000230102	900000000000534007	900000000000207008	20220817	20210131
BF5660BD-B82F-4557-89BC-8F469415F667	20220916	1	999000011000230102	900000000000534007	900000000000207008	20220916	20220131
BF5660BD-B82F-4557-89BC-8F469415F667	20221007	1	999000011000230102	900000000000534007	900000000000207008	20221007	20220131
BF5660BD-B82F-4557-89BC-8F469415F667	20221028	1	999000011000230102	900000000000534007	900000000000207008	20221028	20220131
BF5660BD-B82F-4557-89BC-8F469415F667	20221129	1	999000011000230102	900000000000534007	900000000000207008	20221129	20220731
BF5660BD-B82F-4557-89BC-8F469415F667	20230130	1	999000011000230102	900000000000534007	900000000000207008	20230130	20220731
BF5660BD-B82F-4557-89BC-8F469415F667	20230309	1	999000011000230102	900000000000534007	900000000000207008	20230309	20220731
BF5660BD-B82F-4557-89BC-8F469415F667	20230413	1	999000011000230102	900000000000534007	900000000000207008	20230413	20220731
BF5660BD-B82F-4557-89BC-8F469415F667	20230518	1	999000011000230102	900000000000534007	900000000000207008	20230518	20220731
BF5660BD-B82F-4557-89BC-8F469415F667	20230718	1	999000011000230102	900000000000534007	900000000000207008	20230718	20230131
BF5660BD-B82F-4557-89BC-8F469415F667	20230818	1	999000011000230102	900000000000534007	900000000000207008	20230818	20230131
BF5660BD-B82F-4557-89BC-8F469415F667	20231012	1	999000011000230102	900000000000534007	900000000000207008	20231012	20230131
BF5660BD-B82F-4557-89BC-8F469415F667	20231127	1	999000011000230102	900000000000534007	900000000000207008	20231127	20230131
BF5660BD-B82F-4557-89BC-8F469415F667	20231229	1	999000011000230102	900000000000534007	900000000000207008	20231229	20230731
BF5660BD-B82F-4557-89BC-8F469415F667	20240215	1	999000011000230102	900000000000534007	900000000000207008	20240215	20230731
BF5660BD-B82F-4557-89BC-8F469415F667	20240501	1	999000011000230102	900000000000534007	900000000000207008	20240501	20230731
BF5660BD-B82F-4557-89BC-8F469415F667	20240531	1	999000011000230102	900000000000534007	900000000000207008	20240531	20240201
BF5660BD-B82F-4557-89BC-8F469415F667	20241205	1	999000011000230102	900000000000534007	900000000000207008	20241205	20240801
BF5660BD-B82F-4557-89BC-8F469415F667	20250521	1	999000011000230102	900000000000534007	900000000000207008	20250521	20240801
BF5660BD-B82F-4557-89BC-8F469415F667	20250627	1	999000011000230102	900000000000534007	900000000000207008	20250627	20250201
BF5660BD-B82F-4557-89BC-8F469415F667	20250904	1	999000011000230102	900000000000534007	900000000000207008	20250904	20250201
BF5660BD-B82F-4557-89BC-8F469415F667	20250912	1	999000011000230102	900000000000534007	900000000000207008	20250912	20250201
BF5660BD-B82F-4557-89BC-8F469415F667	20251211	1	999000011000230102	900000000000534007	900000000000207008	20251211	20250801
DC719485-BE9E-4170-B528-8C65AD2C3042	20200427	1	83821000000107	900000000000534007	999000011000230102	20200415	20200427
DC719485-BE9E-4170-B528-8C65AD2C3042	20200507	1	83821000000107	900000000000534007	999000011000230102	20200415	20200507
DC719485-BE9E-4170-B528-8C65AD2C3042	20200521	1	83821000000107	900000000000534007	999000011000230102	20200513	20200521
DC719485-BE9E-4170-B528-8C65AD2C3042	20200608	1	83821000000107	900000000000534007	999000011000230102	20200513	20200608
DC719485-BE9E-4170-B528-8C65AD2C3042	20200618	1	83821000000107	900000000000534007	999000011000230102	20200610	20200618
DC719485-BE9E-4170-B528-8C65AD2C3042	20200715	1	83821000000107	900000000000534007	999000011000230102	20200610	20200715
DC719485-BE9E-4170-B528-8C65AD2C3042	20200812	1	83821000000107	900000000000534007	999000011000230102	20200812	20200812
DC719485-BE9E-4170-B528-8C65AD2C3042	20200909	1	83821000000107	900000000000534007	999000011000230102	20200805	20200909
DC719485-BE9E-4170-B528-8C65AD2C3042	20201016	1	83821000000107	900000000000534007	999000011000230102	20200930	20201016
DC719485-BE9E-4170-B528-8C65AD2C3042	20201223	1	83821000000107	900000000000534007	999000011000230102	20201125	20201223
DC719485-BE9E-4170-B528-8C65AD2C3042	20210127	1	83821000000107	900000000000534007	999000011000230102	20201125	20210127
DC719485-BE9E-4170-B528-8C65AD2C3042	20210224	1	83821000000107	900000000000534007	999000011000230102	20210120	20210224
DC719485-BE9E-4170-B528-8C65AD2C3042	20210315	1	83821000000107	900000000000534007	999000011000230102	20210120	20210315
DC719485-BE9E-4170-B528-8C65AD2C3042	20210331	1	83821000000107	900000000000534007	999000011000230102	20210317	20210331
DC719485-BE9E-4170-B528-8C65AD2C3042	20210423	1	83821000000107	900000000000534007	999000011000230102	20210317	20210423
DC719485-BE9E-4170-B528-8C65AD2C3042	20210521	1	83821000000107	900000000000534007	999000011000230102	20210317	20210521
DC719485-BE9E-4170-B528-8C65AD2C3042	20210707	1	83821000000107	900000000000534007	999000011000230102	20210512	20210707
DC719485-BE9E-4170-B528-8C65AD2C3042	20210817	1	83821000000107	900000000000534007	999000011000230102	20210707	20210817
DC719485-BE9E-4170-B528-8C65AD2C3042	20210914	1	83821000000107	900000000000534007	999000011000230102	20210901	20210914
DC719485-BE9E-4170-B528-8C65AD2C3042	20211027	1	83821000000107	900000000000534007	999000011000230102	20210929	20211027
DC719485-BE9E-4170-B528-8C65AD2C3042	20211115	1	83821000000107	900000000000534007	999000011000230102	20210929	20211115
DC719485-BE9E-4170-B528-8C65AD2C3042	20211221	1	83821000000107	900000000000534007	999000011000230102	20211124	20211221
DC719485-BE9E-4170-B528-8C65AD2C3042	20220309	1	83821000000107	900000000000534007	999000011000230102	20220216	20220309
DC719485-BE9E-4170-B528-8C65AD2C3042	20220407	1	83821000000107	900000000000534007	999000011000230102	20220216	20220407
DC719485-BE9E-4170-B528-8C65AD2C3042	20220429	1	83821000000107	900000000000534007	999000011000230102	20220413	20220429
DC719485-BE9E-4170-B528-8C65AD2C3042	20220722	1	83821000000107	900000000000534007	999000011000230102	20220511	20220722
DC719485-BE9E-4170-B528-8C65AD2C3042	20220817	1	83821000000107	900000000000534007	999000011000230102	20220706	20220817
DC719485-BE9E-4170-B528-8C65AD2C3042	20220916	1	83821000000107	900000000000534007	999000011000230102	20220706	20220916
DC719485-BE9E-4170-B528-8C65AD2C3042	20221007	1	83821000000107	900000000000534007	999000011000230102	20220706	20221007
DC719485-BE9E-4170-B528-8C65AD2C3042	20221028	1	83821000000107	900000000000534007	999000011000230102	20220706	20221028
DC719485-BE9E-4170-B528-8C65AD2C3042	20221129	1	83821000000107	900000000000534007	999000011000230102	20220928	20221129
DC719485-BE9E-4170-B528-8C65AD2C3042	20230130	1	83821000000107	900000000000534007	999000011000230102	20221123	20230130
DC719485-BE9E-4170-B528-8C65AD2C3042	20230309	1	83821000000107	900000000000534007	999000011000230102	20221123	20230309
DC719485-BE9E-4170-B528-8C65AD2C3042	20230413	1	83821000000107	900000000000534007	999000011000230102	20230215	20230413
DC719485-BE9E-4170-B528-8C65AD2C3042	20230518	1	83821000000107	900000000000534007	999000011000230102	20230215	20230518
DC719485-BE9E-4170-B528-8C65AD2C3042	20230718	1	83821000000107	900000000000534007	999000011000230102	20230412	20230718
DC719485-BE9E-4170-B528-8C65AD2C3042	20230818	0	83821000000107	900000000000534007	999000011000230102	20230412	20230718
DFC30173-C593-4F74-AE72-755BED17E82E	20210315	1	999000011000230102	900000000000534007	999000011000001104	20210315	20210120
DFC30173-C593-4F74-AE72-755BED17E82E	20210331	1	999000011000230102	900000000000534007	999000011000001104	20210331	20210317
DFC30173-C593-4F74-AE72-755BED17E82E	20210423	1	999000011000230102	900000000000534007	999000011000001104	20210423	20210317
DFC30173-C593-4F74-AE72-755BED17E82E	20210521	1	999000011000230102	900000000000534007	999000011000001104	20210521	20210317
DFC30173-C593-4F74-AE72-755BED17E82E	20210707	1	999000011000230102	900000000000534007	999000011000001104	20210707	20210521
DFC30173-C593-4F74-AE72-755BED17E82E	20210817	1	999000011000230102	900000000000534007	999000011000001104	20210817	20210804
DFC30173-C593-4F74-AE72-755BED17E82E	20210914	1	999000011000230102	900000000000534007	999000011000001104	20210914	20210901
DFC30173-C593-4F74-AE72-755BED17E82E	20211027	1	999000011000230102	900000000000534007	999000011000001104	20211027	20210929
DFC30173-C593-4F74-AE72-755BED17E82E	20211115	1	999000011000230102	900000000000534007	999000011000001104	20211115	20210929
DFC30173-C593-4F74-AE72-755BED17E82E	20211221	1	999000011000230102	900000000000534007	999000011000001104	20211221	20211124
DFC30173-C593-4F74-AE72-755BED17E82E	20220309	1	999000011000230102	900000000000534007	999000011000001104	20220309	20220216
DFC30173-C593-4F74-AE72-755BED17E82E	20220407	1	999000011000230102	900000000000534007	999000011000001104	20220407	20220216
DFC30173-C593-4F74-AE72-755BED17E82E	20220429	1	999000011000230102	900000000000534007	999000011000001104	20220429	20220413
DFC30173-C593-4F74-AE72-755BED17E82E	20220722	1	999000011000230102	900000000000534007	999000011000001104	20220722	20220511
DFC30173-C593-4F74-AE72-755BED17E82E	20220817	1	999000011000230102	900000000000534007	999000011000001104	20220817	20220706
DFC30173-C593-4F74-AE72-755BED17E82E	20220916	1	999000011000230102	900000000000534007	999000011000001104	20220916	20220706
DFC30173-C593-4F74-AE72-755BED17E82E	20221007	1	999000011000230102	900000000000534007	999000011000001104	20221007	20220706
DFC30173-C593-4F74-AE72-755BED17E82E	20221028	1	999000011000230102	900000000000534007	999000011000001104	20221028	20220706
DFC30173-C593-4F74-AE72-755BED17E82E	20221129	1	999000011000230102	900000000000534007	999000011000001104	20221129	20220928
DFC30173-C593-4F74-AE72-755BED17E82E	20230130	1	999000011000230102	900000000000534007	999000011000001104	20230130	20221123
DFC30173-C593-4F74-AE72-755BED17E82E	20230309	1	999000011000230102	900000000000534007	999000011000001104	20230309	20221123
DFC30173-C593-4F74-AE72-755BED17E82E	20230413	1	999000011000230102	900000000000534007	999000011000001104	20230413	20230215
DFC30173-C593-4F74-AE72-755BED17E82E	20230518	1	999000011000230102	900000000000534007	999000011000001104	20230518	20230215
DFC30173-C593-4F74-AE72-755BED17E82E	20230718	1	999000011000230102	900000000000534007	999000011000001104	20230718	20230412
DFC30173-C593-4F74-AE72-755BED17E82E	20230818	1	999000011000230102	900000000000534007	999000011000001104	20230818	20230607
DFC30173-C593-4F74-AE72-755BED17E82E	20231012	1	999000011000230102	900000000000534007	999000011000001104	20231012	20230802
DFC30173-C593-4F74-AE72-755BED17E82E	20231127	1	999000011000230102	900000000000534007	999000011000001104	20231127	20230802
DFC30173-C593-4F74-AE72-755BED17E82E	20231229	1	999000011000230102	900000000000534007	999000011000001104	20231229	20230927
DFC30173-C593-4F74-AE72-755BED17E82E	20240215	1	999000011000230102	900000000000534007	999000011000001104	20240215	20231122
DFC30173-C593-4F74-AE72-755BED17E82E	20240501	1	999000011000230102	900000000000534007	999000011000001104	20240501	20231122
DFC30173-C593-4F74-AE72-755BED17E82E	20240531	1	999000011000230102	900000000000534007	999000011000001104	20240531	20240410
DFC30173-C593-4F74-AE72-755BED17E82E	20241205	1	999000011000230102	900000000000534007	999000011000001104	20241205	20240925
DFC30173-C593-4F74-AE72-755BED17E82E	20250521	1	999000011000230102	900000000000534007	999000011000001104	20250521	20240925
DFC30173-C593-4F74-AE72-755BED17E82E	20250627	1	999000011000230102	900000000000534007	999000011000001104	20250627	20250604
DFC30173-C593-4F74-AE72-755BED17E82E	20250904	1	999000011000230102	900000000000534007	999000011000001104	20250904	20250730
DFC30173-C593-4F74-AE72-755BED17E82E	20250912	1	999000011000230102	900000000000534007	999000011000001104	20250912	20250730
DFC30173-C593-4F74-AE72-755BED17E82E	20251211	1	999000011000230102	900000000000534007	999000011000001104	20251211	20251119
