id	effectiveTime	active	moduleId	refsetId	referencedComponentId	owlExpression
96216077-BCDD-48E3-AC93-2321D833B241	20251211	1	999000011000230102	733073007	999036701000230108	SubClassOf(:999036701000230108 :999000051000230103)
9BB7345E-CB2F-408F-BB7E-DEB9CD194153	20251211	1	999000011000230102	733073007	999037011000230106	SubClassOf(:999037011000230106 :999000051000230103)
9E6E5ACE-D443-48A7-89A9-453EDE126B95	20251211	1	999000011000230102	733073007	999036711000230105	SubClassOf(:999036711000230105 :999000051000230103)
A485F1F5-2B1C-4FF8-807E-849CBFBDDDEB	20251211	1	999000011000230102	733073007	999036961000230109	SubClassOf(:999036961000230109 :999000051000230103)
ADD1F992-7B25-4CDE-8713-4C76EE57B118	20251211	1	999000011000230102	733073007	999036611000230102	SubClassOf(:999036611000230102 :999000051000230103)
AEE7246C-10E0-4F72-ACBB-C56E6C1ED96E	20251211	1	999000011000230102	733073007	999036641000230101	SubClassOf(:999036641000230101 :999000051000230103)
B04E9B66-4359-4332-B808-8483D4FC55C0	20251211	1	999000011000230102	733073007	999036791000230104	SubClassOf(:999036791000230104 :999000051000230103)
B418118D-B92B-46BB-A61D-74443F329DF4	20251211	1	999000011000230102	733073007	999036761000230107	SubClassOf(:999036761000230107 :999000051000230103)
B6BFC075-D4F7-4794-8577-A37A38A709C2	20251211	1	999000011000230102	733073007	999037031000230101	SubClassOf(:999037031000230101 :999000051000230103)
BAEFE8F9-0A4C-4290-B0CA-45763F51D412	20251211	1	999000011000230102	733073007	999036901000230105	SubClassOf(:999036901000230105 :999000051000230103)
BDD2E572-6C32-4F35-B8D7-1E3D3D9713D9	20251211	1	999000011000230102	733073007	999037051000230105	SubClassOf(:999037051000230105 :999000051000230103)
BF8D788E-AFED-4622-BC2B-4C85CD9A02DD	20251211	1	999000011000230102	733073007	999036991000230101	SubClassOf(:999036991000230101 :999000051000230103)
BFFDEB70-79AB-4950-8121-F652CBAE35AC	20251211	1	999000011000230102	733073007	999037091000230100	SubClassOf(:999037091000230100 :999000051000230103)
C4A4DEC0-73D6-4B5B-9E31-A5D06A3B58E0	20251211	1	999000011000230102	733073007	999037101000230105	SubClassOf(:999037101000230105 :999000051000230103)
C5F578D5-8C1E-4298-B377-C7DBB3D229D1	20251211	1	999000011000230102	733073007	999036891000230109	SubClassOf(:999036891000230109 :999000051000230103)
D33D6D29-09FB-4B06-88E3-C5B7F01D8604	20251211	1	999000011000230102	733073007	999036921000230104	SubClassOf(:999036921000230104 :999000051000230103)
D473A6BF-4D22-4939-A4D5-25DAFA209578	20251211	1	999000011000230102	733073007	999036871000230105	SubClassOf(:999036871000230105 :999000051000230103)
D8EF6487-7A55-42DB-BB02-6208BB2ADBFA	20251211	1	999000011000230102	733073007	999036631000230107	SubClassOf(:999036631000230107 :999000051000230103)
D9A90863-ACA7-4776-B931-E246B4C1E4AB	20251211	1	999000011000230102	733073007	999036911000230107	SubClassOf(:999036911000230107 :999000051000230103)
E3EF0235-DE65-48B6-A01A-BAA291AFFA1D	20251211	1	999000011000230102	733073007	999036851000230104	SubClassOf(:999036851000230104 :999000051000230103)
E4ED6153-415B-4BDA-B7FE-E9C66DB4CAC4	20251211	1	999000011000230102	733073007	999037131000230102	SubClassOf(:999037131000230102 :999000051000230103)
E7EB3463-91AE-450C-960E-CFA728388411	20251211	1	999000011000230102	733073007	999037061000230108	SubClassOf(:999037061000230108 :999000051000230103)
FA41A628-8F3F-48F2-B880-C7315ECB448C	20251211	1	999000011000230102	733073007	999036681000230106	SubClassOf(:999036681000230106 :999000051000230103)
