id	effectiveTime	active	moduleId	definitionStatusId
999020811000230102	20200427	1	999000011000230102	900000000000074008
999020851000230103	20200427	1	999000011000230102	900000000000074008
999020891000230108	20200427	1	999000011000230102	900000000000074008
999020931000230101	20200427	1	999000011000230102	900000000000074008
999020971000230104	20200427	1	999000011000230102	900000000000074008
999021011000230104	20200427	1	999000011000230102	900000000000074008
999021051000230100	20200427	1	999000011000230102	900000000000074008
999021091000230105	20200427	1	999000011000230102	900000000000074008
999021131000230108	20200427	1	999000011000230102	900000000000074008
999021171000230105	20200427	1	999000011000230102	900000000000074008
999021211000230108	20200427	1	999000011000230102	900000000000074008
999021251000230107	20200427	1	999000011000230102	900000000000074008
999021291000230102	20200427	1	999000011000230102	900000000000074008
999021331000230106	20200427	1	999000011000230102	900000000000074008
999021371000230108	20200427	1	999000011000230102	900000000000074008
999021411000230107	20200427	1	999000011000230102	900000000000074008
999021451000230106	20200427	1	999000011000230102	900000000000074008
999021491000230101	20200427	1	999000011000230102	900000000000074008
999021531000230101	20200812	0	999000011000230102	900000000000074008
999021571000230104	20200812	0	999000011000230102	900000000000074008
999021611000230105	20200812	0	999000011000230102	900000000000074008
999021651000230109	20200507	1	999000011000230102	900000000000074008
999021691000230104	20200507	1	999000011000230102	900000000000074008
999021731000230107	20200521	1	999000011000230102	900000000000074008
999021771000230109	20250521	0	999000011000230102	900000000000074008
999021811000230109	20230818	0	999000011000230102	900000000000074008
999021851000230108	20200521	1	999000011000230102	900000000000074008
999021891000230103	20230818	0	999000011000230102	900000000000074008
999021931000230105	20200521	1	999000011000230102	900000000000074008
999021971000230107	20200521	1	999000011000230102	900000000000074008
999022011000230106	20200521	1	999000011000230102	900000000000074008
999022051000230105	20200521	1	999000011000230102	900000000000074008
999022091000230100	20230818	0	999000011000230102	900000000000074008
999022131000230102	20200521	1	999000011000230102	900000000000074008
999022171000230100	20220309	0	999000011000230102	900000000000074008
999022211000230102	20230818	0	999000011000230102	900000000000074008
999022251000230103	20230818	0	999000011000230102	900000000000074008
999022291000230108	20200521	1	999000011000230102	900000000000074008
999022331000230104	20200521	1	999000011000230102	900000000000074008
999022371000230102	20200521	1	999000011000230102	900000000000074008
999022411000230103	20230818	0	999000011000230102	900000000000074008
999022451000230104	20200521	1	999000011000230102	900000000000074008
999022491000230109	20250521	0	999000011000230102	900000000000074008
999022531000230109	20200521	1	999000011000230102	900000000000074008
999022571000230106	20200521	1	999000011000230102	900000000000074008
999022611000230100	20200608	1	999000011000230102	900000000000074008
999022651000230101	20200608	1	999000011000230102	900000000000074008
999022691000230106	20220817	1	999000011000230102	900000000000074008
999022731000230103	20200608	1	999000011000230102	900000000000074008
999022771000230101	20210331	0	999000011000230102	900000000000074008
999022811000230101	20230818	0	999000011000230102	900000000000074008
999022851000230102	20200608	1	999000011000230102	900000000000074008
999022891000230107	20220429	0	999000011000230102	900000000000074008
999022931000230100	20200608	1	999000011000230102	900000000000074008
999022971000230103	20200608	1	999000011000230102	900000000000074008
999023011000230103	20200608	1	999000011000230102	900000000000074008
999023051000230104	20210331	0	999000011000230102	900000000000074008
999023091000230109	20200608	1	999000011000230102	900000000000074008
999023131000230107	20200618	1	999000011000230102	900000000000074008
999023171000230109	20200618	1	999000011000230102	900000000000074008
999023211000230107	20200618	1	999000011000230102	900000000000074008
999023251000230106	20200618	1	999000011000230102	900000000000074008
999023291000230101	20200618	1	999000011000230102	900000000000074008
999023331000230105	20200618	1	999000011000230102	900000000000074008
999023371000230107	20200618	1	999000011000230102	900000000000074008
999023411000230106	20200618	1	999000011000230102	900000000000074008
999023451000230105	20200618	1	999000011000230102	900000000000074008
999023491000230100	20200618	1	999000011000230102	900000000000074008
999023531000230100	20200618	1	999000011000230102	900000000000074008
999023571000230103	20200618	1	999000011000230102	900000000000074008
999023611000230109	20200618	1	999000011000230102	900000000000074008
999023651000230108	20200618	1	999000011000230102	900000000000074008
999023691000230103	20200618	1	999000011000230102	900000000000074008
999023731000230106	20200618	1	999000011000230102	900000000000074008
999023771000230108	20200618	1	999000011000230102	900000000000074008
999023811000230108	20200618	1	999000011000230102	900000000000074008
999023851000230107	20200618	1	999000011000230102	900000000000074008
999023891000230102	20200618	1	999000011000230102	900000000000074008
999023931000230109	20200618	1	999000011000230102	900000000000074008
999023971000230106	20200618	1	999000011000230102	900000000000074008
999024011000230101	20200715	1	999000011000230102	900000000000074008
999024051000230102	20200715	1	999000011000230102	900000000000074008
999024091000230107	20200909	1	999000011000230102	900000000000074008
999024131000230105	20200909	1	999000011000230102	900000000000074008
999024171000230107	20201016	1	999000011000230102	900000000000074008
999024211000230105	20201016	1	999000011000230102	900000000000074008
999024251000230109	20201016	1	999000011000230102	900000000000074008
999024291000230104	20201223	1	999000011000230102	900000000000074008
999024331000230108	20201223	1	999000011000230102	900000000000074008
999024371000230105	20201223	1	999000011000230102	900000000000074008
999024411000230109	20210127	1	999000011000230102	900000000000074008
999024451000230108	20210331	0	999000011000230102	900000000000074008
999024491000230103	20210331	0	999000011000230102	900000000000074008
999024531000230103	20210331	0	999000011000230102	900000000000074008
999024571000230101	20210331	0	999000011000230102	900000000000074008
999024611000230107	20210331	0	999000011000230102	900000000000074008
999024651000230106	20210331	0	999000011000230102	900000000000074008
999024691000230101	20210331	0	999000011000230102	900000000000074008
999024731000230109	20210331	0	999000011000230102	900000000000074008
999024771000230106	20210331	0	999000011000230102	900000000000074008
999024811000230106	20210331	0	999000011000230102	900000000000074008
999024851000230105	20210331	0	999000011000230102	900000000000074008
999024891000230100	20210331	0	999000011000230102	900000000000074008
999024931000230107	20210331	0	999000011000230102	900000000000074008
999024971000230109	20210331	0	999000011000230102	900000000000074008
999025011000230102	20210331	0	999000011000230102	900000000000074008
999025051000230103	20210331	0	999000011000230102	900000000000074008
999025091000230108	20210331	0	999000011000230102	900000000000074008
999025131000230106	20210331	0	999000011000230102	900000000000074008
999025171000230108	20210331	0	999000011000230102	900000000000074008
999025211000230106	20210331	0	999000011000230102	900000000000074008
999025251000230105	20210331	0	999000011000230102	900000000000074008
999025291000230100	20210331	0	999000011000230102	900000000000074008
999025331000230109	20210331	0	999000011000230102	900000000000074008
999025451000230109	20210127	1	999000011000230102	900000000000074008
999025491000230104	20210127	1	999000011000230102	900000000000074008
999025531000230104	20210224	0	999000011000230102	900000000000074008
999025571000230102	20230818	0	999000011000230102	900000000000074008
999025611000230108	20210224	1	999000011000230102	900000000000074008
999025651000230107	20210224	1	999000011000230102	900000000000074008
999025691000230102	20210224	1	999000011000230102	900000000000074008
999025731000230105	20250521	0	999000011000230102	900000000000074008
999025771000230107	20230818	0	999000011000230102	900000000000074008
999025811000230107	20210224	1	999000011000230102	900000000000074008
999025851000230106	20210224	1	999000011000230102	900000000000074008
999025891000230101	20210224	1	999000011000230102	900000000000074008
999025931000230108	20210224	1	999000011000230102	900000000000074008
999025971000230105	20210224	1	999000011000230102	900000000000074008
999026011000230105	20210224	1	999000011000230102	900000000000074008
999026051000230109	20210224	1	999000011000230102	900000000000074008
999026091000230104	20230818	0	999000011000230102	900000000000074008
999026131000230101	20210224	1	999000011000230102	900000000000074008
999026171000230104	20210224	1	999000011000230102	900000000000074008
999026211000230101	20210224	1	999000011000230102	900000000000074008
999026251000230102	20210224	1	999000011000230102	900000000000074008
999026291000230107	20220309	0	999000011000230102	900000000000074008
999026331000230103	20220309	0	999000011000230102	900000000000074008
999026371000230101	20220309	0	999000011000230102	900000000000074008
999026411000230102	20220309	0	999000011000230102	900000000000074008
999026451000230103	20220309	0	999000011000230102	900000000000074008
999026491000230108	20210315	1	999000011000230102	900000000000074008
999026531000230108	20210315	1	999000011000230102	900000000000074008
999026571000230105	20210315	1	999000011000230102	900000000000074008
999026611000230104	20210315	1	999000011000230102	900000000000074008
999026651000230100	20210315	1	999000011000230102	900000000000074008
999026691000230105	20210315	1	999000011000230102	900000000000074008
999026731000230102	20210315	1	999000011000230102	900000000000074008
999026771000230100	20210331	1	999000011000230102	900000000000074008
999026811000230100	20210331	1	999000011000230102	900000000000074008
999026851000230101	20210331	1	999000011000230102	900000000000074008
999026891000230106	20210331	1	999000011000230102	900000000000074008
999026931000230104	20210331	1	999000011000230102	900000000000074008
999026971000230102	20210331	1	999000011000230102	900000000000074008
999027011000230108	20210331	1	999000011000230102	900000000000074008
999027051000230107	20210331	1	999000011000230102	900000000000074008
999027091000230102	20230413	0	999000011000230102	900000000000074008
999027131000230104	20210331	1	999000011000230102	900000000000074008
999027171000230102	20230413	0	999000011000230102	900000000000074008
999027211000230104	20210331	1	999000011000230102	900000000000074008
999027251000230100	20210331	1	999000011000230102	900000000000074008
999027291000230105	20230818	0	999000011000230102	900000000000074008
999027331000230101	20230818	0	999000011000230102	900000000000074008
999027371000230104	20210331	1	999000011000230102	900000000000074008
999027411000230100	20220722	0	999000011000230102	900000000000074008
999027451000230101	20210331	1	999000011000230102	900000000000074008
999027491000230106	20210331	1	999000011000230102	900000000000074008
999027531000230106	20210331	1	999000011000230102	900000000000074008
999027571000230108	20210331	1	999000011000230102	900000000000074008
999027611000230102	20230413	0	999000011000230102	900000000000074008
999027651000230103	20210331	1	999000011000230102	900000000000074008
999027691000230108	20210331	1	999000011000230102	900000000000074008
999027731000230100	20230413	0	999000011000230102	900000000000074008
999027771000230103	20230413	0	999000011000230102	900000000000074008
999027811000230103	20210707	1	999000011000230102	900000000000074008
999027851000230104	20210707	1	999000011000230102	900000000000074008
999027891000230109	20230413	0	999000011000230102	900000000000074008
999027931000230102	20230413	0	999000011000230102	900000000000074008
999027971000230100	20230413	0	999000011000230102	900000000000074008
999028011000230109	20230413	0	999000011000230102	900000000000074008
999028051000230108	20230413	0	999000011000230102	900000000000074008
999028091000230103	20210707	1	999000011000230102	900000000000074008
999028131000230100	20210707	1	999000011000230102	900000000000074008
999028171000230103	20210707	1	999000011000230102	900000000000074008
999028211000230100	20250521	0	999000011000230102	900000000000074008
999028251000230101	20230413	0	999000011000230102	900000000000074008
999028291000230106	20210707	1	999000011000230102	900000000000074008
999028331000230102	20210707	1	999000011000230102	900000000000074008
999028371000230100	20210707	1	999000011000230102	900000000000074008
999028411000230101	20210707	1	999000011000230102	900000000000074008
999028451000230102	20210707	1	999000011000230102	900000000000074008
999028491000230107	20210707	1	999000011000230102	900000000000074008
999028531000230107	20210707	1	999000011000230102	900000000000074008
999028571000230109	20210707	1	999000011000230102	900000000000074008
999028611000230103	20211027	1	999000011000230102	900000000000074008
999028651000230104	20211027	1	999000011000230102	900000000000074008
999028691000230109	20211027	1	999000011000230102	900000000000074008
999028731000230101	20211027	1	999000011000230102	900000000000074008
999028771000230104	20230413	0	999000011000230102	900000000000074008
999028811000230104	20211027	1	999000011000230102	900000000000074008
999028851000230100	20211027	1	999000011000230102	900000000000074008
999028891000230105	20211027	1	999000011000230102	900000000000074008
999028931000230103	20230413	0	999000011000230102	900000000000074008
999028971000230101	20211027	1	999000011000230102	900000000000074008
999029011000230100	20211027	1	999000011000230102	900000000000074008
999029051000230101	20211027	1	999000011000230102	900000000000074008
999029091000230106	20211027	1	999000011000230102	900000000000074008
999029131000230109	20211027	1	999000011000230102	900000000000074008
999029171000230106	20230413	0	999000011000230102	900000000000074008
999029211000230109	20211027	1	999000011000230102	900000000000074008
999029251000230108	20211027	1	999000011000230102	900000000000074008
999029291000230103	20211027	1	999000011000230102	900000000000074008
999029331000230107	20230413	0	999000011000230102	900000000000074008
999029371000230109	20211027	1	999000011000230102	900000000000074008
999029411000230108	20211115	1	999000011000230102	900000000000074008
999029451000230107	20211115	1	999000011000230102	900000000000074008
999029491000230102	20211115	1	999000011000230102	900000000000074008
999029531000230102	20211115	1	999000011000230102	900000000000074008
999029571000230100	20211221	1	999000011000230102	900000000000074008
999029611000230106	20211221	1	999000011000230102	900000000000074008
999029651000230105	20211221	1	999000011000230102	900000000000074008
999029691000230100	20211221	1	999000011000230102	900000000000074008
999029731000230108	20211221	1	999000011000230102	900000000000074008
999029771000230105	20211221	1	999000011000230102	900000000000074008
999029811000230105	20211221	1	999000011000230102	900000000000074008
999029851000230109	20211221	1	999000011000230102	900000000000074008
999029891000230104	20211221	1	999000011000230102	900000000000074008
999029931000230106	20211221	1	999000011000230102	900000000000074008
999029971000230108	20211221	1	999000011000230102	900000000000074008
999030011000230105	20230818	0	999000011000230102	900000000000074008
999030051000230109	20211221	1	999000011000230102	900000000000074008
999030091000230104	20211221	1	999000011000230102	900000000000074008
999030131000230101	20211221	1	999000011000230102	900000000000074008
999030171000230104	20211221	1	999000011000230102	900000000000074008
999030211000230101	20211221	1	999000011000230102	900000000000074008
999030251000230102	20211221	1	999000011000230102	900000000000074008
999030291000230107	20230413	0	999000011000230102	900000000000074008
999030331000230103	20211221	1	999000011000230102	900000000000074008
999030371000230101	20211221	1	999000011000230102	900000000000074008
999030411000230102	20250521	0	999000011000230102	900000000000074008
999030531000230108	20211221	1	999000011000230102	900000000000074008
999030571000230105	20211221	1	999000011000230102	900000000000074008
999030611000230104	20211221	1	999000011000230102	900000000000074008
999030651000230100	20211221	1	999000011000230102	900000000000074008
999030691000230105	20250521	0	999000011000230102	900000000000074008
999030731000230102	20250521	0	999000011000230102	900000000000074008
999030771000230100	20250521	0	999000011000230102	900000000000074008
999030811000230100	20211221	1	999000011000230102	900000000000074008
999030851000230101	20231127	0	999000011000230102	900000000000074008
999030891000230106	20211221	1	999000011000230102	900000000000074008
999030931000230104	20211221	1	999000011000230102	900000000000074008
999030971000230102	20211221	1	999000011000230102	900000000000074008
999031011000230102	20211221	1	999000011000230102	900000000000074008
999031051000230103	20211221	1	999000011000230102	900000000000074008
999031091000230108	20211221	1	999000011000230102	900000000000074008
999031171000230108	20211221	1	999000011000230102	900000000000074008
999031211000230106	20211221	1	999000011000230102	900000000000074008
999031251000230105	20211221	1	999000011000230102	900000000000074008
999031291000230100	20250521	0	999000011000230102	900000000000074008
999031331000230109	20250521	0	999000011000230102	900000000000074008
999031371000230106	20220309	1	999000011000230102	900000000000074008
999031411000230105	20220309	1	999000011000230102	900000000000074008
999031451000230109	20230818	0	999000011000230102	900000000000074008
999031491000230104	20220309	1	999000011000230102	900000000000074008
999031531000230104	20220309	1	999000011000230102	900000000000074008
999031571000230102	20220309	1	999000011000230102	900000000000074008
999031611000230108	20220309	1	999000011000230102	900000000000074008
999031651000230107	20220309	1	999000011000230102	900000000000074008
999031691000230102	20220309	1	999000011000230102	900000000000074008
999031731000230105	20220407	1	999000011000230102	900000000000074008
999031771000230107	20220722	1	999000011000230102	900000000000074008
999031811000230107	20220722	1	999000011000230102	900000000000074008
999031851000230106	20220722	1	999000011000230102	900000000000074008
999031891000230101	20220722	1	999000011000230102	900000000000074008
999031931000230108	20220722	1	999000011000230102	900000000000074008
999031971000230105	20220722	1	999000011000230102	900000000000074008
999032011000230109	20220722	1	999000011000230102	900000000000074008
999032051000230108	20220722	1	999000011000230102	900000000000074008
999032091000230103	20220722	1	999000011000230102	900000000000074008
999032131000230100	20220722	1	999000011000230102	900000000000074008
999032171000230103	20220722	1	999000011000230102	900000000000074008
999032211000230100	20220722	1	999000011000230102	900000000000074008
999032251000230101	20220722	1	999000011000230102	900000000000074008
999032291000230106	20220722	1	999000011000230102	900000000000074008
999032331000230102	20220722	1	999000011000230102	900000000000074008
999032371000230100	20220722	1	999000011000230102	900000000000074008
999032411000230101	20220722	1	999000011000230102	900000000000074008
999032451000230102	20220722	1	999000011000230102	900000000000074008
999032491000230107	20220722	1	999000011000230102	900000000000074008
999032531000230107	20220722	1	999000011000230102	900000000000074008
999032571000230109	20220722	1	999000011000230102	900000000000074008
999032611000230103	20220722	1	999000011000230102	900000000000074008
999032651000230104	20220722	1	999000011000230102	900000000000074008
999032691000230109	20220722	1	999000011000230102	900000000000074008
999032731000230101	20220722	1	999000011000230102	900000000000074008
999032771000230104	20220722	1	999000011000230102	900000000000074008
999032811000230104	20220722	1	999000011000230102	900000000000074008
999032851000230100	20220722	1	999000011000230102	900000000000074008
999032891000230105	20220722	1	999000011000230102	900000000000074008
999032931000230103	20220722	1	999000011000230102	900000000000074008
999032971000230101	20220722	1	999000011000230102	900000000000074008
999033011000230101	20220722	1	999000011000230102	900000000000074008
999033051000230102	20231127	0	999000011000230102	900000000000074008
999033091000230107	20231127	0	999000011000230102	900000000000074008
999033131000230105	20231127	0	999000011000230102	900000000000074008
999033171000230107	20231127	0	999000011000230102	900000000000074008
999033211000230105	20220722	1	999000011000230102	900000000000074008
999033251000230109	20220722	1	999000011000230102	900000000000074008
999033291000230104	20220722	1	999000011000230102	900000000000074008
999033331000230108	20220722	1	999000011000230102	900000000000074008
999033371000230105	20220722	1	999000011000230102	900000000000074008
999033411000230109	20220722	1	999000011000230102	900000000000074008
999033451000230108	20220722	1	999000011000230102	900000000000074008
999033491000230103	20220722	1	999000011000230102	900000000000074008
999033531000230103	20220722	1	999000011000230102	900000000000074008
999033571000230101	20220722	1	999000011000230102	900000000000074008
999033611000230107	20220722	1	999000011000230102	900000000000074008
999033651000230106	20220722	1	999000011000230102	900000000000074008
999033691000230101	20220722	1	999000011000230102	900000000000074008
999033731000230109	20220722	1	999000011000230102	900000000000074008
999033771000230106	20220722	1	999000011000230102	900000000000074008
999033811000230106	20220722	1	999000011000230102	900000000000074008
999033851000230105	20220722	1	999000011000230102	900000000000074008
999033891000230100	20220722	1	999000011000230102	900000000000074008
999033931000230107	20220722	1	999000011000230102	900000000000074008
999034011000230104	20220722	1	999000011000230102	900000000000074008
999034051000230100	20220722	1	999000011000230102	900000000000074008
999034091000230105	20220722	1	999000011000230102	900000000000074008
999034131000230108	20220722	1	999000011000230102	900000000000074008
999034171000230105	20220722	1	999000011000230102	900000000000074008
999034211000230108	20220722	1	999000011000230102	900000000000074008
999034251000230107	20220722	1	999000011000230102	900000000000074008
999034291000230102	20220722	1	999000011000230102	900000000000074008
999034331000230106	20220722	1	999000011000230102	900000000000074008
999034371000230108	20220722	1	999000011000230102	900000000000074008
999034411000230107	20220722	1	999000011000230102	900000000000074008
999034451000230106	20220722	1	999000011000230102	900000000000074008
999034491000230101	20220722	1	999000011000230102	900000000000074008
999034531000230101	20220722	1	999000011000230102	900000000000074008
999034611000230105	20220722	1	999000011000230102	900000000000074008
999034651000230109	20220722	1	999000011000230102	900000000000074008
999034691000230104	20220722	1	999000011000230102	900000000000074008
999034731000230107	20231127	0	999000011000230102	900000000000074008
999034771000230109	20231127	0	999000011000230102	900000000000074008
999034811000230109	20230130	0	999000011000230102	900000000000074008
999034851000230108	20230130	0	999000011000230102	900000000000074008
999034891000230103	20220722	1	999000011000230102	900000000000074008
999034931000230105	20220722	1	999000011000230102	900000000000074008
999034971000230107	20220722	1	999000011000230102	900000000000074008
999035011000230100	20220722	1	999000011000230102	900000000000074008
999035051000230101	20220722	1	999000011000230102	900000000000074008
999035091000230106	20220722	1	999000011000230102	900000000000074008
999035131000230109	20220722	1	999000011000230102	900000000000074008
999035171000230106	20220722	1	999000011000230102	900000000000074008
999035211000230109	20220722	1	999000011000230102	900000000000074008
999035251000230108	20220722	1	999000011000230102	900000000000074008
999035291000230103	20220722	1	999000011000230102	900000000000074008
999035331000230107	20220722	1	999000011000230102	900000000000074008
999035371000230109	20220722	1	999000011000230102	900000000000074008
999035411000230108	20220722	1	999000011000230102	900000000000074008
999035451000230107	20220722	1	999000011000230102	900000000000074008
999035491000230102	20220722	1	999000011000230102	900000000000074008
999035531000230102	20220722	1	999000011000230102	900000000000074008
999035571000230100	20220817	1	999000011000230102	900000000000074008
999035611000230106	20220817	1	999000011000230102	900000000000074008
999035651000230105	20220817	1	999000011000230102	900000000000074008
999035691000230100	20220817	1	999000011000230102	900000000000074008
999035731000230108	20220817	1	999000011000230102	900000000000074008
999035741000230102	20230130	0	999000011000230102	900000000000074008
999035751000230104	20221007	1	999000011000230102	900000000000074008
999035761000230101	20221007	1	999000011000230102	900000000000074008
999035771000230105	20221007	1	999000011000230102	900000000000074008
999035781000230107	20230818	0	999000011000230102	900000000000074008
999035791000230109	20221007	1	999000011000230102	900000000000074008
999035801000230108	20221007	1	999000011000230102	900000000000074008
999035811000230105	20221129	1	999000011000230102	900000000000074008
999035821000230102	20221129	1	999000011000230102	900000000000074008
999035831000230100	20221129	1	999000011000230102	900000000000074008
999035841000230106	20221129	1	999000011000230102	900000000000074008
999035851000230109	20221129	1	999000011000230102	900000000000074008
999035861000230107	20221129	1	999000011000230102	900000000000074008
999035871000230103	20221129	1	999000011000230102	900000000000074008
999035881000230101	20221129	1	999000011000230102	900000000000074008
999035891000230104	20221129	1	999000011000230102	900000000000074008
999035901000230103	20230818	0	999000011000230102	900000000000074008
999035911000230101	20230130	1	999000011000230102	900000000000074008
999035921000230109	20230130	1	999000011000230102	900000000000074008
999035931000230106	20230130	1	999000011000230102	900000000000074008
999035941000230100	20230130	1	999000011000230102	900000000000074008
999035951000230102	20230130	1	999000011000230102	900000000000074008
999035961000230104	20230130	1	999000011000230102	900000000000074008
999035971000230108	20230130	1	999000011000230102	900000000000074008
999035981000230105	20250521	0	999000011000230102	900000000000074008
999035991000230107	20230309	1	999000011000230102	900000000000074008
999036001000230106	20230309	1	999000011000230102	900000000000074008
999036011000230108	20230309	1	999000011000230102	900000000000074008
999036021000230100	20230309	1	999000011000230102	900000000000074008
999036031000230103	20230309	1	999000011000230102	900000000000074008
999036041000230109	20230309	1	999000011000230102	900000000000074008
999036051000230107	20230309	1	999000011000230102	900000000000074008
999036061000230105	20230309	1	999000011000230102	900000000000074008
999036071000230101	20230309	1	999000011000230102	900000000000074008
999036081000230104	20230413	1	999000011000230102	900000000000074008
999036111000230109	20230518	1	999000011000230102	900000000000074008
999036121000230101	20230518	1	999000011000230102	900000000000074008
999036131000230104	20230518	1	999000011000230102	900000000000074008
999036141000230105	20230518	1	999000011000230102	900000000000074008
999036151000230108	20230518	1	999000011000230102	900000000000074008
999036161000230106	20230518	1	999000011000230102	900000000000074008
999036171000230102	20230718	1	999000011000230102	900000000000074008
999036181000230100	20231012	1	999000011000230102	900000000000074008
999036191000230103	20231012	1	999000011000230102	900000000000074008
999036201000230101	20231127	1	999000011000230102	900000000000074008
999036211000230104	20231127	1	999000011000230102	900000000000074008
999036221000230107	20231127	1	999000011000230102	900000000000074008
999036231000230109	20231127	1	999000011000230102	900000000000074008
999036241000230103	20250521	0	999000011000230102	900000000000074008
999036251000230100	20231127	1	999000011000230102	900000000000074008
999036261000230102	20231127	1	999000011000230102	900000000000074008
999036271000230106	20231127	1	999000011000230102	900000000000074008
999036281000230108	20231127	1	999000011000230102	900000000000074008
999036291000230105	20231127	1	999000011000230102	900000000000074008
999036301000230109	20240215	1	999000011000230102	900000000000074008
999036311000230106	20240215	1	999000011000230102	900000000000074008
999036321000230103	20240501	1	999000011000230102	900000000000074008
999036331000230101	20240501	1	999000011000230102	900000000000074008
999036341000230107	20240501	1	999000011000230102	900000000000074008
999036351000230105	20240501	1	999000011000230102	900000000000074008
999036361000230108	20240501	1	999000011000230102	900000000000074008
999036371000230104	20241205	1	999000011000230102	900000000000074008
999036381000230102	20241205	1	999000011000230102	900000000000074008
999036391000230100	20241205	1	999000011000230102	900000000000074008
999036401000230102	20241205	1	999000011000230102	900000000000074008
999036411000230100	20241205	1	999000011000230102	900000000000074008
999036421000230108	20241205	1	999000011000230102	900000000000074008
999036431000230105	20241205	1	999000011000230102	900000000000074008
999036441000230104	20241205	1	999000011000230102	900000000000074008
999036451000230101	20241205	1	999000011000230102	900000000000074008
999036461000230103	20241205	1	999000011000230102	900000000000074008
999036471000230107	20241205	1	999000011000230102	900000000000074008
999036481000230109	20241205	1	999000011000230102	900000000000074008
999036491000230106	20241205	1	999000011000230102	900000000000074008
999036501000230103	20241205	1	999000011000230102	900000000000074008
999036511000230101	20241205	1	999000011000230102	900000000000074008
999036521000230109	20250521	1	999000011000230102	900000000000074008
999036531000230106	20250521	1	999000011000230102	900000000000074008
999036541000230100	20250521	1	999000011000230102	900000000000074008
999036551000230102	20250521	1	999000011000230102	900000000000074008
999036561000230104	20250521	1	999000011000230102	900000000000074008
999036571000230108	20250521	1	999000011000230102	900000000000074008
999036581000230105	20250521	1	999000011000230102	900000000000074008
999036591000230107	20250904	1	999000011000230102	900000000000074008
999036601000230104	20250904	1	999000011000230102	900000000000074008
999036611000230102	20251211	1	999000011000230102	900000000000074008
999036621000230105	20251211	1	999000011000230102	900000000000074008
999036631000230107	20251211	1	999000011000230102	900000000000074008
999036641000230101	20251211	1	999000011000230102	900000000000074008
999036651000230103	20251211	1	999000011000230102	900000000000074008
999036661000230100	20251211	1	999000011000230102	900000000000074008
999036671000230109	20251211	1	999000011000230102	900000000000074008
999036681000230106	20251211	1	999000011000230102	900000000000074008
999036691000230108	20251211	1	999000011000230102	900000000000074008
999036701000230108	20251211	1	999000011000230102	900000000000074008
999036711000230105	20251211	1	999000011000230102	900000000000074008
999036721000230102	20251211	1	999000011000230102	900000000000074008
999036731000230100	20251211	1	999000011000230102	900000000000074008
999036741000230106	20251211	1	999000011000230102	900000000000074008
999036751000230109	20251211	1	999000011000230102	900000000000074008
999036761000230107	20251211	1	999000011000230102	900000000000074008
999036771000230103	20251211	1	999000011000230102	900000000000074008
999036781000230101	20251211	1	999000011000230102	900000000000074008
999036791000230104	20251211	1	999000011000230102	900000000000074008
999036801000230100	20251211	1	999000011000230102	900000000000074008
999036811000230103	20251211	1	999000011000230102	900000000000074008
999036821000230106	20251211	1	999000011000230102	900000000000074008
999036831000230108	20251211	1	999000011000230102	900000000000074008
999036841000230102	20251211	1	999000011000230102	900000000000074008
999036851000230104	20251211	1	999000011000230102	900000000000074008
999036861000230101	20251211	1	999000011000230102	900000000000074008
999036871000230105	20251211	1	999000011000230102	900000000000074008
999036881000230107	20251211	1	999000011000230102	900000000000074008
999036891000230109	20251211	1	999000011000230102	900000000000074008
999036901000230105	20251211	1	999000011000230102	900000000000074008
999036911000230107	20251211	1	999000011000230102	900000000000074008
999036921000230104	20251211	1	999000011000230102	900000000000074008
999036931000230102	20251211	1	999000011000230102	900000000000074008
999036941000230108	20251211	1	999000011000230102	900000000000074008
999036951000230106	20251211	1	999000011000230102	900000000000074008
999036961000230109	20251211	1	999000011000230102	900000000000074008
999036971000230100	20251211	1	999000011000230102	900000000000074008
999036981000230103	20251211	1	999000011000230102	900000000000074008
999036991000230101	20251211	1	999000011000230102	900000000000074008
999037001000230109	20251211	1	999000011000230102	900000000000074008
999037011000230106	20251211	1	999000011000230102	900000000000074008
999037021000230103	20251211	1	999000011000230102	900000000000074008
999037031000230101	20251211	1	999000011000230102	900000000000074008
999037041000230107	20251211	1	999000011000230102	900000000000074008
999037051000230105	20251211	1	999000011000230102	900000000000074008
999037061000230108	20251211	1	999000011000230102	900000000000074008
999037071000230104	20251211	1	999000011000230102	900000000000074008
999037081000230102	20251211	1	999000011000230102	900000000000074008
999037091000230100	20251211	1	999000011000230102	900000000000074008
999037101000230105	20251211	1	999000011000230102	900000000000074008
999037111000230107	20251211	1	999000011000230102	900000000000074008
999037121000230104	20251211	1	999000011000230102	900000000000074008
999037131000230102	20251211	1	999000011000230102	900000000000074008
999037141000230108	20251211	1	999000011000230102	900000000000074008
